id_cliente,edad,ingresos_mensuales,gasto_mensual_promedio,score_crediticio,transacciones_mes,tarjeta_asignada
52556,31,27882.43,14244.98,641,13,Gold
9028,45,30358.4,18529.17,628,17,Gold
99087,63,78034.01,13841.88,758,48,Black
56547,36,25775.81,17840.36,677,20,Gold
71143,50,72752.84,36408.33,689,40,Platinum
8665,25,23375.71,13748.32,586,13,Gold
77199,51,65238.89,21832.48,760,17,Platinum
58617,33,26708.33,9803.92,609,17,Gold
2395,32,24582.81,14532.94,629,10,Gold
45792,45,20213.74,10941.95,586,19,Gold
72569,30,66794.71,28395.51,736,17,Platinum
91912,43,132745.44,58010.45,772,46,Black
81498,33,36503.94,15169.29,738,29,Platinum
36404,38,21819.16,14976.21,628,13,Gold
95667,49,161472.67,45703.03,774,35,Black
98899,38,131297.09,51857.68,784,49,Black
60173,56,54597.94,23275.06,743,31,Platinum
33874,34,25192.11,10769.94,648,17,Gold
67380,46,64510.76,33809.61,735,34,Platinum
90374,58,108655.17,33683.77,791,36,Black
83294,60,50496.87,24611.86,727,23,Platinum
89351,37,58412.69,31377.08,763,31,Platinum
62059,47,51457.58,23464.43,689,24,Platinum
30527,32,25901.18,13613.87,585,15,Gold
94751,70,157802.31,43401.15,789,60,Black
53546,44,27922.03,10858.04,701,16,Gold
39515,40,26057.11,9619.26,673,16,Gold
30246,39,23833.99,12801.72,593,16,Gold
28131,38,22295.44,14006.11,671,21,Gold
10169,35,19844.47,13211.76,656,17,Gold
74867,31,71679.16,30954.31,754,30,Platinum
23684,38,21962.95,11620.01,618,14,Gold
48275,48,15760.09,7891.72,647,10,Gold
52489,42,24492.88,12059.7,699,12,Gold
70244,41,63912.14,21778.9,723,38,Platinum
35292,44,18711.31,13152.72,625,15,Gold
54010,32,35385.85,16054.63,657,14,Gold
58205,44,22501.39,14992.28,614,18,Gold
7864,45,21786.12,7705.13,668,13,Gold
82971,37,64125.38,19168.17,689,32,Platinum
7903,45,26944.09,16962.12,724,12,Gold
28423,40,18925.83,10684.06,606,20,Gold
95587,38,139443.62,58885.54,796,47,Black
23023,25,31874.92,19000.78,639,15,Gold
18370,49,27208.13,13915.82,617,19,Gold
96401,53,102337.29,17849.31,806,46,Black
15127,29,27257.74,15318.61,648,9,Gold
5893,47,18004.61,10036.37,708,12,Gold
19037,43,30305.21,15219.92,625,16,Gold
44702,41,27016.69,12561.66,700,16,Gold
36459,32,24173.36,10002.96,612,15,Gold
88509,37,72997.26,35812.58,713,32,Platinum
57804,42,26685.72,13288.71,588,14,Gold
73612,64,64773.21,19382.02,687,26,Platinum
56454,40,31079.08,13235.84,641,18,Gold
96257,63,183578.24,83533.2,797,53,Black
63263,62,74879.45,41936.98,712,25,Platinum
6970,31,29132.02,16071.22,699,19,Gold
89730,56,87322.96,40018.5,705,20,Platinum
54954,42,23874.08,13061.82,611,7,Gold
95376,60,134854.59,20099.16,788,41,Black
19125,25,21426.94,10079.45,633,17,Gold
62198,57,63154.34,31932.25,745,25,Platinum
65313,61,44312.41,14863.3,708,26,Platinum
98197,47,136959.61,60595.12,803,36,Black
50381,37,29907.04,19001.98,674,15,Gold
45437,44,34410.59,20106.29,668,14,Gold
63138,45,59674.45,30642.38,730,30,Platinum
69033,40,61346.02,20613.27,745,29,Platinum
63356,34,70618.58,24637.99,756,41,Platinum
55695,39,20888.64,9056.07,571,12,Gold
53827,40,28853.86,18275.72,712,17,Gold
88622,36,69002.9,24333.57,733,33,Platinum
78317,31,65864.77,28530.04,686,29,Platinum
14705,38,17407.89,8515.0,679,10,Gold
73211,40,72614.51,39080.96,740,22,Platinum
11615,25,23164.43,11427.49,636,20,Gold
50857,47,18037.1,10465.7,652,16,Gold
76533,38,67810.8,28870.56,758,24,Platinum
94599,61,148957.48,79323.67,808,35,Black
35483,24,31658.73,13642.46,619,16,Gold
96869,37,206269.07,73596.41,791,36,Black
4192,25,26317.75,11245.08,658,15,Gold
90493,40,111529.95,54227.54,817,40,Black
61918,49,68066.4,31801.7,676,24,Platinum
42168,45,32815.14,21611.21,695,16,Gold
16905,30,22403.04,13461.64,621,16,Gold
81925,33,24315.78,5879.33,728,31,Platinum
79310,48,62563.64,38659.02,724,26,Platinum
5253,25,22666.21,12043.82,661,8,Gold
46522,39,17723.74,7952.05,688,13,Gold
27074,23,25279.43,14078.46,579,18,Gold
47618,34,25364.31,15525.64,649,17,Gold
52945,36,22886.82,10015.44,544,16,Gold
43059,29,19476.41,11960.14,672,23,Gold
30389,38,20498.15,10211.82,669,15,Gold
36887,48,31932.6,12702.03,666,7,Gold
37291,31,25576.0,16674.26,673,17,Gold
19731,22,23146.28,9261.33,615,12,Gold
73391,39,55057.7,21396.17,719,21,Platinum
87658,39,75367.16,42006.07,726,22,Platinum
37797,35,14895.74,9124.33,603,13,Gold
29180,27,26409.89,17143.96,736,25,Gold
15885,36,22537.78,10999.2,690,18,Gold
29014,40,23435.77,9543.18,691,14,Gold
88397,33,51703.67,11203.95,756,23,Platinum
7207,34,26406.15,15953.23,689,15,Gold
28244,27,30140.81,17871.14,601,11,Gold
95034,54,219282.86,61677.42,779,30,Black
77948,59,63446.55,22648.03,739,30,Platinum
24297,36,27761.89,15446.68,601,13,Gold
62939,44,74944.44,26300.96,768,37,Platinum
75887,31,69132.28,42412.75,742,26,Platinum
67192,61,72729.72,30867.27,751,36,Platinum
68166,58,55220.52,20566.71,742,26,Platinum
2520,42,20742.97,8759.04,675,17,Gold
43557,47,21702.74,15369.32,667,14,Gold
45219,26,22700.21,13744.45,705,16,Gold
34104,35,32120.45,13068.54,662,9,Gold
18123,26,20751.02,9628.62,633,11,Gold
19788,25,17630.8,7990.77,632,11,Gold
50145,37,23661.57,14591.6,708,8,Gold
99321,66,163311.51,51019.36,758,49,Black
77611,64,55124.76,19889.38,705,20,Platinum
52353,41,25798.45,18878.12,668,16,Gold
16268,28,30527.97,14174.35,685,10,Gold
52339,43,26783.09,17032.06,542,13,Gold
45460,35,30591.18,14191.75,621,13,Gold
18667,22,23460.52,11313.35,598,20,Gold
27804,32,19350.4,9149.07,620,21,Gold
5525,30,20718.26,12080.0,561,14,Gold
45762,36,25075.99,17590.69,640,18,Gold
73624,39,51768.87,18261.65,759,27,Platinum
83739,32,42763.54,21742.28,717,28,Platinum
79068,50,66581.05,34844.28,685,40,Platinum
59437,27,20494.4,11798.33,691,15,Gold
67783,43,78920.07,41747.01,759,24,Platinum
89831,43,64545.87,27921.18,748,28,Platinum
47263,30,21546.54,15817.48,615,25,Gold
1725,48,20322.81,14983.97,598,12,Gold
3463,49,25783.47,11201.84,605,15,Gold
82947,61,61163.56,20792.16,705,27,Platinum
9460,36,23992.9,13924.78,513,13,Gold
22852,34,30240.42,20771.95,630,14,Gold
67738,47,62780.25,22466.13,656,30,Platinum
1245,31,21753.61,7690.11,690,24,Gold
13949,46,38679.8,24484.94,659,8,Gold
99287,65,192580.19,64354.8,754,43,Black
79635,32,68724.18,43915.76,719,24,Platinum
9293,49,17165.2,9093.93,709,11,Gold
74381,49,54527.31,26521.99,712,23,Platinum
7449,41,31185.9,13800.85,703,17,Gold
4611,24,25339.19,13327.96,725,15,Gold
99659,64,90970.48,23448.28,792,44,Black
16224,48,27956.45,11985.86,565,16,Gold
10560,32,31818.04,11421.39,682,21,Gold
22711,24,15556.9,8687.54,728,16,Gold
85020,38,59122.36,37429.57,751,20,Platinum
86840,54,65263.34,20815.66,756,31,Platinum
42334,39,25573.13,14845.41,576,18,Gold
56022,23,33041.85,14539.15,642,11,Gold
95700,49,139042.71,50072.5,781,37,Black
19637,41,24850.23,11821.75,757,11,Gold
44250,33,22451.47,15000.77,736,20,Gold
79504,52,62592.94,25616.95,713,28,Platinum
65792,49,59622.42,33048.8,738,32,Platinum
28800,37,27868.22,18935.84,722,8,Gold
10019,33,21425.96,11107.15,617,11,Gold
51162,23,29926.86,14005.24,681,14,Gold
75207,58,68743.72,37584.48,671,23,Platinum
95583,63,170409.92,68887.88,812,48,Black
47420,42,16886.18,7809.72,659,11,Gold
52609,22,31073.66,11340.65,668,11,Gold
14866,26,24351.05,16208.51,600,16,Gold
55591,29,21188.03,10807.1,628,20,Gold
15363,28,22156.47,17478.57,621,18,Gold
5819,31,18750.9,10129.77,682,11,Gold
50529,39,30330.99,12289.02,637,12,Gold
47892,23,29515.92,19769.23,694,13,Gold
35450,22,24721.63,11929.51,664,17,Gold
50914,42,23147.15,12033.24,647,13,Gold
12171,29,37622.55,22330.19,594,15,Gold
47159,39,24506.47,12375.29,668,21,Gold
57011,34,21373.29,11037.73,610,16,Gold
98564,66,151969.78,59950.32,775,38,Black
65921,49,67974.98,31822.59,674,25,Platinum
75203,58,61398.46,28972.39,720,30,Platinum
99207,53,174193.45,40292.61,780,31,Black
39707,28,23673.89,11964.46,629,15,Gold
84685,48,63924.75,34027.14,803,28,Platinum
27752,23,23515.89,16263.73,714,27,Gold
96017,43,143964.29,39192.66,791,48,Black
93993,74,147024.11,59435.42,765,43,Black
17974,48,32450.72,14202.8,688,12,Gold
25861,43,32233.43,18052.65,659,21,Gold
23878,29,24751.98,16801.77,617,14,Gold
37556,31,20598.69,15395.05,666,13,Gold
56091,32,26388.72,12440.75,689,20,Gold
60143,45,31290.24,14100.69,770,21,Platinum
61303,55,87792.64,52019.25,747,22,Platinum
55069,42,25526.6,15638.2,661,15,Gold
41622,46,29677.93,11511.06,698,18,Gold
55357,49,21922.49,12344.13,630,22,Gold
42006,38,20539.0,10790.88,675,19,Gold
62326,61,67681.61,26061.78,788,27,Platinum
6929,43,24663.61,16073.36,674,17,Gold
7315,24,19410.36,14311.36,623,16,Gold
5960,35,35269.09,14845.1,678,20,Gold
20966,32,27788.69,16877.08,691,20,Gold
91743,40,93125.85,26596.86,763,46,Black
67239,41,53289.65,19005.78,654,30,Platinum
10654,29,16673.08,9894.94,656,13,Gold
60355,50,59982.2,20866.76,681,31,Platinum
35142,45,26298.36,12850.8,618,20,Gold
43965,27,15886.92,7131.14,671,22,Gold
67931,61,61055.62,22745.26,666,29,Platinum
36447,38,23446.83,11453.22,589,13,Gold
66874,31,54070.18,20571.35,729,23,Platinum
82871,50,81502.71,40994.17,716,31,Platinum
70952,51,56638.26,17407.21,716,23,Platinum
37101,37,27961.22,14429.53,643,17,Gold
67061,59,64957.73,23694.9,754,31,Platinum
33985,37,24589.84,12911.99,632,17,Gold
2047,38,25001.04,13283.61,552,14,Gold
57177,22,25074.89,13843.58,674,14,Gold
65492,36,75961.49,42562.69,701,27,Platinum
68298,48,68426.3,41448.22,664,33,Platinum
48755,43,32045.23,22008.22,634,14,Gold
40248,28,27580.3,13797.56,662,14,Gold
86358,55,77904.16,46359.92,751,21,Platinum
71928,64,70171.22,36601.47,746,34,Platinum
26001,44,24293.28,14590.86,636,14,Gold
38966,46,30372.18,14009.94,788,11,Gold
41210,29,25788.93,14680.91,591,12,Gold
47028,49,20404.43,8848.31,618,15,Gold
33720,44,22555.29,15728.24,672,16,Gold
61009,48,57541.12,21627.8,779,32,Platinum
67479,42,43375.5,24632.04,768,32,Platinum
28291,39,19773.71,6839.25,670,16,Gold
85548,31,50247.25,30952.74,739,30,Platinum
47298,41,10170.22,7142.39,647,19,Gold
28188,41,29165.86,12310.57,637,14,Gold
4123,40,29788.96,16192.14,659,22,Gold
91208,40,162937.59,67118.16,835,39,Black
86143,61,65019.24,35897.33,730,37,Platinum
49875,42,25129.33,12955.82,657,20,Gold
18327,30,22964.84,12902.98,682,10,Gold
45448,34,24062.62,11328.53,581,17,Gold
50681,36,25804.71,17221.01,627,10,Gold
19590,42,23928.06,11250.47,667,23,Gold
2804,42,19979.73,10856.82,637,13,Gold
69201,55,59777.62,25701.56,744,27,Platinum
42193,32,26207.82,18095.47,606,19,Gold
10419,44,29274.52,13498.32,693,24,Gold
3902,48,24349.7,10886.39,670,21,Gold
313,45,29127.08,18576.7,676,11,Gold
2699,31,28110.35,15773.58,667,18,Gold
85691,64,76594.26,44287.46,711,29,Platinum
545,34,12641.78,6554.93,645,12,Gold
34680,27,27925.75,16642.64,619,15,Gold
90968,51,188704.36,48071.68,787,47,Black
6564,41,32357.93,16567.78,667,16,Gold
66596,49,56766.74,20950.12,723,25,Platinum
59411,26,21736.0,9361.07,609,14,Gold
29815,32,23775.23,14441.75,652,15,Gold
38207,40,25969.64,12765.06,628,16,Gold
95991,42,156506.72,56880.23,782,41,Black
85234,31,62295.33,27300.3,729,34,Platinum
25374,47,25275.77,17148.06,721,13,Gold
52373,34,22035.69,13977.9,608,20,Gold
41464,48,28889.44,11377.5,633,15,Gold
31663,33,23658.03,10152.47,643,15,Gold
96394,67,144295.4,72831.65,812,43,Black
78343,52,73345.61,27887.57,752,42,Platinum
58553,38,29120.45,19719.79,625,13,Gold
69550,34,67548.42,25455.56,746,24,Platinum
96238,43,186058.81,60766.52,756,44,Black
1334,22,32453.63,17241.62,708,17,Gold
10973,40,34153.72,14425.8,638,23,Gold
50728,26,26435.8,10433.84,663,19,Gold
9226,33,25904.36,13361.29,620,10,Gold
70205,52,55183.77,33013.75,745,27,Platinum
89321,43,64020.34,25423.61,708,20,Platinum
26828,33,30749.7,20282.72,641,14,Gold
3121,46,22582.19,16477.29,665,11,Gold
59033,32,31198.2,15819.52,601,13,Gold
95003,55,129499.41,64751.91,804,39,Black
52334,43,28583.89,20894.24,657,18,Gold
53062,36,30828.66,19155.4,649,21,Gold
95293,71,153601.26,66414.53,778,45,Black
68889,35,69044.19,32093.64,743,22,Platinum
15588,41,27923.63,17155.07,661,15,Gold
74592,52,69253.18,35650.91,728,17,Platinum
80641,33,44462.72,19362.5,741,22,Platinum
42231,23,18654.49,11772.79,638,7,Gold
42492,40,16291.5,10027.7,657,12,Gold
69791,60,59380.16,24824.5,653,28,Platinum
77865,60,50489.66,30714.03,675,26,Platinum
40819,26,25141.88,14188.55,645,23,Gold
34780,30,20956.77,14398.69,675,10,Gold
56375,47,23915.51,11068.14,711,13,Gold
99579,51,186607.07,66228.88,799,60,Black
44676,27,16290.78,9024.41,674,14,Gold
46501,27,26945.82,19446.21,637,13,Gold
46404,32,24246.78,12225.96,634,16,Gold
56268,35,27054.75,11480.11,688,10,Gold
71484,34,53089.92,22492.85,724,29,Platinum
46032,24,24606.03,9868.21,626,12,Gold
69015,33,72693.12,28502.64,746,25,Platinum
19959,39,33736.19,15296.83,635,21,Gold
36281,46,16830.24,8772.34,599,13,Gold
61218,45,47755.47,20889.77,743,26,Platinum
24036,34,25789.9,18128.57,628,8,Gold
20946,39,26557.04,11776.53,660,19,Gold
24217,38,27995.66,10989.21,585,12,Gold
96698,47,173797.81,62699.45,771,44,Black
9755,32,22711.58,13463.67,646,13,Gold
20052,36,23192.04,14953.24,633,11,Gold
31354,26,37079.25,16597.47,628,13,Gold
54341,36,34814.52,23910.38,674,12,Gold
12747,40,34862.9,17792.39,650,21,Gold
13286,36,25386.87,9069.03,622,13,Gold
16844,48,25535.93,13783.8,645,14,Gold
70201,50,68568.59,21699.82,704,23,Platinum
24839,24,21231.11,14784.08,579,11,Gold
76250,59,86271.4,51868.94,726,23,Platinum
31865,32,21652.04,13420.44,633,14,Gold
3095,41,20680.59,13944.97,630,13,Gold
62666,49,77962.06,48752.11,782,35,Platinum
45089,36,26946.08,16498.5,656,18,Gold
48840,42,27340.91,10773.77,692,14,Gold
91750,63,163410.32,49539.17,779,39,Black
93866,45,179111.16,72545.61,816,50,Black
63776,55,77238.75,32307.29,776,26,Platinum
67556,63,85952.66,38246.86,747,29,Platinum
69717,33,73437.72,39611.82,723,28,Platinum
41168,40,26406.77,16245.91,714,16,Gold
54277,44,29321.29,15497.91,681,6,Gold
81730,31,86625.29,51989.07,764,29,Platinum
20912,49,24335.97,15115.82,606,24,Gold
50247,47,32902.94,17893.7,638,15,Gold
30298,49,31409.45,19256.69,597,8,Gold
39396,37,30622.09,21395.45,616,18,Gold
49304,37,28523.74,14219.44,599,13,Gold
25993,25,25754.27,15867.1,621,15,Gold
88597,59,88761.04,55206.24,738,34,Platinum
64122,50,67278.23,31640.93,713,22,Platinum
58517,43,27464.94,14906.14,598,13,Gold
10655,44,20747.17,11545.05,652,19,Gold
17383,26,31845.57,20015.16,692,11,Gold
71473,43,57361.19,21539.09,651,21,Platinum
34176,37,22375.94,13510.65,549,10,Gold
64641,43,75305.81,38250.92,707,29,Platinum
12708,41,18333.91,8264.93,708,10,Gold
78325,51,59546.76,20650.85,783,29,Platinum
19480,46,25109.87,14370.67,662,16,Gold
54721,39,33852.85,16953.24,647,16,Gold
53606,31,20925.2,11186.6,696,10,Gold
73919,59,68734.22,22898.79,717,27,Platinum
71252,46,62064.62,37643.63,693,30,Platinum
95336,66,150332.11,54375.82,787,49,Black
91157,69,195559.85,104706.96,804,45,Black
52333,39,27860.17,11685.53,595,11,Gold
76535,46,50851.37,30975.04,707,34,Platinum
7273,33,29524.81,18369.23,674,11,Gold
94483,60,105231.66,45368.87,814,35,Black
68162,58,49807.17,15764.96,709,26,Platinum
26247,42,28791.54,18731.18,690,14,Gold
66216,60,61831.86,24309.02,728,30,Platinum
78764,45,48993.59,31642.17,738,26,Platinum
65937,48,65946.43,33674.8,705,21,Platinum
74353,54,56881.75,23301.14,741,34,Platinum
24159,23,22208.59,9110.93,611,17,Gold
73196,33,82165.38,31337.5,745,25,Platinum
92111,68,193205.18,90508.8,783,52,Black
32323,43,20520.43,11196.35,591,17,Gold
80212,41,65579.67,34700.84,714,22,Platinum
57051,37,29012.91,12999.34,656,10,Gold
23724,39,25324.12,11278.18,664,16,Gold
47137,23,25657.06,12343.9,616,16,Gold
13231,30,16975.98,5896.84,685,14,Gold
66595,56,77033.61,26359.41,727,31,Platinum
26011,27,30024.16,19830.26,617,12,Gold
47037,33,26064.37,17288.81,629,6,Gold
21945,32,20897.07,14986.54,701,16,Gold
76020,58,51203.74,16890.22,734,21,Platinum
78400,32,66159.98,39233.89,698,25,Platinum
90532,40,89673.86,16264.27,781,51,Black
41456,41,23007.8,16603.99,669,18,Gold
10415,41,25017.91,13390.99,619,17,Gold
31876,41,31587.01,20395.56,630,19,Gold
88107,32,67929.54,28834.37,747,38,Platinum
87573,57,63380.47,23906.28,698,23,Platinum
20604,41,26774.28,16162.5,728,11,Gold
81583,47,54566.95,19048.47,678,34,Platinum
16733,46,18244.63,10149.6,698,13,Gold
86370,50,99524.88,35770.49,759,32,Platinum
82019,62,40865.44,24437.63,710,22,Platinum
95028,73,76322.09,19926.85,781,60,Black
58969,31,23789.28,14852.41,702,17,Gold
91925,53,154600.75,74082.82,819,49,Black
49068,29,19134.7,8670.03,671,17,Gold
22855,40,28972.13,19469.15,688,28,Gold
52802,43,25379.76,10097.63,726,12,Gold
97720,35,143642.0,53177.7,816,40,Black
3797,40,24178.32,13863.2,646,18,Gold
19378,30,24919.88,12110.84,583,10,Gold
69900,39,65628.71,37021.65,696,29,Platinum
31926,36,21956.64,14447.89,691,7,Gold
68845,35,72352.2,29185.63,706,28,Platinum
37615,26,18687.01,11202.5,613,12,Gold
27663,38,21123.1,9668.74,591,19,Gold
48846,44,30864.18,15044.72,656,19,Gold
93579,65,137362.75,62158.08,808,40,Black
93607,44,104265.47,36387.41,768,44,Black
49548,32,27122.52,16757.02,682,26,Gold
61093,55,63035.08,19644.6,744,31,Platinum
16401,49,24090.27,13986.13,628,11,Gold
70691,31,46503.55,25217.5,788,22,Platinum
37048,45,16642.39,12505.19,607,16,Gold
89274,49,44307.26,14740.6,702,40,Platinum
31278,45,31456.45,15577.95,636,14,Gold
68477,33,78045.54,34323.41,747,25,Platinum
33510,32,26481.42,12380.62,601,12,Gold
54313,35,33263.55,16455.9,673,13,Gold
72674,57,75126.73,32824.16,689,28,Platinum
50855,24,25522.78,9675.18,607,19,Gold
27273,40,17866.02,11157.41,602,16,Gold
9396,41,28509.12,17532.33,672,15,Gold
70519,61,76746.13,34893.01,741,28,Platinum
80350,45,71914.16,39820.64,719,27,Platinum
83492,31,68428.51,29384.23,767,33,Platinum
76044,59,39700.71,17905.16,718,29,Platinum
25961,42,23074.47,14989.32,635,14,Gold
53878,30,18549.09,12783.14,707,16,Gold
30765,49,24013.43,10102.66,573,16,Gold
38910,26,30186.58,11979.29,687,10,Gold
52351,30,28013.93,18686.66,732,15,Gold
78627,40,77780.89,28787.62,729,25,Platinum
28950,36,32342.47,18418.77,624,9,Gold
13706,44,30761.07,19494.05,649,15,Gold
36088,36,24353.53,13306.52,698,11,Gold
25184,30,26846.24,11580.28,718,16,Gold
49189,28,22776.73,15258.04,666,22,Gold
28821,42,17527.02,10896.81,649,18,Gold
23162,34,21748.83,9347.49,668,11,Gold
65983,30,87134.01,29661.32,677,31,Platinum
55572,35,25313.7,10204.3,662,21,Gold
41956,32,18759.16,7469.01,650,19,Gold
19805,27,29373.77,16722.48,619,13,Gold
39388,35,21373.25,14914.26,642,15,Gold
62069,52,75177.83,24677.0,699,27,Platinum
99709,65,142095.0,56700.06,796,49,Black
97797,39,128611.28,34183.42,814,51,Black
94532,64,154375.2,52168.31,756,49,Black
33229,41,24947.56,11558.04,575,21,Gold
79489,44,62275.82,23742.15,733,25,Platinum
70992,61,74697.59,39009.17,726,24,Platinum
27718,28,36145.22,16305.08,634,17,Gold
55321,22,31033.7,19392.96,607,10,Gold
62572,46,55712.48,25334.42,729,22,Platinum
98268,53,125250.15,48349.44,807,38,Black
57184,34,31083.8,14288.77,614,14,Gold
17365,28,28907.14,12708.81,641,12,Gold
74857,64,70895.28,28755.84,735,22,Platinum
26870,28,27295.94,13801.58,644,12,Gold
87724,56,63503.49,23551.2,787,33,Platinum
66267,61,72514.12,26709.8,784,31,Platinum
1096,40,24596.42,8881.26,656,16,Gold
80571,52,75227.64,30804.63,748,25,Platinum
74051,38,46374.88,14389.8,695,21,Platinum
48272,41,22989.85,8686.87,681,13,Gold
41319,46,19954.42,10013.57,683,20,Gold
86119,45,63554.1,25688.91,699,28,Platinum
64083,60,67972.33,26329.3,732,31,Platinum
5343,22,16490.49,9513.77,660,13,Gold
22126,41,28136.86,13548.05,599,12,Gold
38044,24,16579.64,9856.03,587,9,Gold
6274,30,19590.43,9425.95,613,21,Gold
69197,44,68959.65,29543.04,726,20,Platinum
78018,63,67306.27,29733.28,781,22,Platinum
45399,39,24536.09,10839.88,657,16,Gold
77937,62,86171.62,42630.46,697,26,Platinum
20254,27,27701.87,15518.73,625,25,Gold
30245,36,28375.41,12726.21,664,19,Gold
48022,41,17634.57,11307.87,737,14,Gold
97297,45,166682.25,46534.73,798,41,Black
56383,29,29026.5,15285.56,674,14,Gold
72103,53,83036.4,46099.44,695,22,Platinum
12582,47,23043.5,13342.21,678,15,Gold
64318,36,75989.31,24272.24,704,30,Platinum
5329,33,27377.94,15693.31,646,18,Gold
7786,38,25298.46,16035.58,657,13,Gold
84962,30,77751.84,41584.51,777,29,Platinum
56403,45,24525.91,12466.51,616,11,Gold
38113,47,19684.64,11475.08,659,12,Gold
30626,39,25972.76,17277.88,608,9,Gold
62799,56,50036.08,23979.67,760,33,Platinum
48997,25,16146.11,10397.3,589,14,Gold
49020,40,23721.88,13433.73,682,13,Gold
14007,37,24575.17,14817.94,668,19,Gold
86104,54,84266.88,32553.97,742,22,Platinum
94463,35,126465.4,47200.67,773,44,Black
19003,43,23309.07,10086.53,687,19,Gold
76314,35,56272.22,33744.39,717,29,Platinum
97306,43,150305.0,68496.17,792,39,Black
64407,32,74309.54,42962.74,770,30,Platinum
98163,69,186914.75,84210.49,782,49,Black
51076,47,30003.38,18475.92,640,15,Gold
94798,45,140003.93,68808.27,787,56,Black
40651,28,21248.1,8015.55,680,8,Gold
92334,39,145067.37,66359.45,820,40,Black
13811,35,34717.92,13213.6,694,14,Gold
55544,39,16082.67,7962.16,627,18,Gold
54597,48,17481.55,6736.13,629,14,Gold
65260,33,55290.31,33034.08,818,27,Platinum
44116,43,31210.81,17174.59,731,7,Gold
72429,35,65542.8,20210.44,757,24,Platinum
95943,61,134993.42,49641.21,774,51,Black
95072,65,175097.06,74275.93,758,56,Black
94056,74,70745.2,19358.42,813,49,Black
99910,62,171231.39,35897.12,767,37,Black
6868,26,20970.04,9839.05,697,14,Gold
68643,53,71657.86,34514.03,730,34,Platinum
46478,44,21650.09,12009.42,686,16,Gold
