id_correo,texto,etiqueta
70075,reunión para revisar el proyecto gracias.,Ham
70076,atención: viagra sin receta solo por hoy,Spam
70077,"saludos, enviaré los comentarios por correo quedo atento.",Ham
70078,"estimado usuario, gracias por el apoyo en la entrega saludos.",Ham
70079,"hola, te informo que enviaré los comentarios por correo quedo atento.",Ham
70080,favor de confirmar asistencia al curso saludos.,Ham
70081,atención: favor de confirmar asistencia al curso gracias.,Ham
70082,"estimado usuario, viagra sin receta haz clic aquí",Spam
70083,favor de confirmar asistencia al curso saludos.,Ham
70084,"saludos, ganar dinero gratis haz clic aquí",Spam
70085,hola quedamos a las cinco gracias.,Ham
70086,gracias por el apoyo en la entrega saludos.,Ham
70087,atención: felicidades eres el ganador ¡apúrate!,Spam
70088,"estimado usuario, adjunto envío el reporte mensual gracias.",Ham
70089,atención: ¿vamos a comer hoy? saludos.,Ham
70090,"saludos, invierte en cripto ya haz clic aquí",Spam
70091,"estimado usuario, gana un iphone haz clic aquí",Spam
70092,atención: gracias por el apoyo en la entrega quedo atento.,Ham
70093,atención: favor de confirmar asistencia al curso quedo atento.,Ham
70094,"estimado usuario, actualización del servidor el fin de semana gracias.",Ham
70095,"estimado usuario, ¿vamos a comer hoy? quedo atento.",Ham
70096,"saludos, gana un iphone ¡apúrate!",Spam
70097,atención: reunión para revisar el proyecto saludos.,Ham
70098,urgente cambiar contraseña ¡apúrate!,Spam
70099,"saludos, reclama tu herencia solo por hoy",Spam
70100,"saludos, hola quedamos a las cinco quedo atento.",Ham
70101,"saludos, enviaré los comentarios por correo quedo atento.",Ham
70102,"saludos, adjunto envío el reporte mensual gracias.",Ham
70103,atención: hola quedamos a las cinco gracias.,Ham
70104,actualización del servidor el fin de semana saludos.,Ham
70105,atención: premio garantizado solo por hoy,Spam
70106,"hola, te informo que hola quedamos a las cinco quedo atento.",Ham
70107,"estimado usuario, enviaré los comentarios por correo saludos.",Ham
70108,"hola, te informo que gana un iphone solo por hoy",Spam
70109,favor de confirmar asistencia al curso gracias.,Ham
70110,reclama tu herencia ¡apúrate!,Spam
70111,atención: gana un iphone solo por hoy,Spam
70112,"estimado usuario, felicidades eres el ganador ¡apúrate!",Spam
70113,premio garantizado haz clic aquí,Spam
70114,"hola, te informo que felicidades eres el ganador ¡apúrate!",Spam
70115,atención: viagra sin receta solo por hoy,Spam
70116,favor de confirmar asistencia al curso gracias.,Ham
70117,"hola, te informo que ganar dinero gratis solo por hoy",Spam
70118,"saludos, ¿vamos a comer hoy? quedo atento.",Ham
70119,"estimado usuario, viagra sin receta ¡apúrate!",Spam
70120,"hola, te informo que adjunto envío el reporte mensual gracias.",Ham
70121,"estimado usuario, urgente cambiar contraseña ¡apúrate!",Spam
70122,atención: felicidades eres el ganador solo por hoy,Spam
70123,"estimado usuario, descuento exclusivo hoy ¡apúrate!",Spam
70124,"saludos, ganar dinero gratis solo por hoy",Spam
70125,"hola, te informo que reunión para revisar el proyecto gracias.",Ham
70126,"saludos, enviaré los comentarios por correo quedo atento.",Ham
70127,felicidades eres el ganador ¡apúrate!,Spam
70128,"estimado usuario, reunión para revisar el proyecto saludos.",Ham
70129,atención: gana un iphone haz clic aquí,Spam
70130,"estimado usuario, felicidades eres el ganador haz clic aquí",Spam
70131,ganar dinero gratis solo por hoy,Spam
70132,"saludos, reunión para revisar el proyecto quedo atento.",Ham
70133,"saludos, hola quedamos a las cinco quedo atento.",Ham
70134,favor de confirmar asistencia al curso quedo atento.,Ham
70135,"saludos, favor de confirmar asistencia al curso quedo atento.",Ham
70136,reclama tu herencia solo por hoy,Spam
70137,favor de confirmar asistencia al curso saludos.,Ham
70138,atención: ganar dinero gratis haz clic aquí,Spam
70139,"hola, te informo que reunión para revisar el proyecto gracias.",Ham
70140,"saludos, enviaré los comentarios por correo saludos.",Ham
70141,"saludos, adjunto envío el reporte mensual gracias.",Ham
70142,"estimado usuario, reunión para revisar el proyecto gracias.",Ham
70143,enviaré los comentarios por correo gracias.,Ham
70144,"estimado usuario, enviaré los comentarios por correo gracias.",Ham
70145,atención: invierte en cripto ya ¡apúrate!,Spam
70146,"estimado usuario, enviaré los comentarios por correo saludos.",Ham
70147,"estimado usuario, hola quedamos a las cinco saludos.",Ham
70148,atención: reunión para revisar el proyecto quedo atento.,Ham
70149,atención: premio garantizado ¡apúrate!,Spam
70150,reclama tu herencia solo por hoy,Spam
70151,atención: hola quedamos a las cinco saludos.,Ham
70152,"saludos, reclama tu herencia ¡apúrate!",Spam
70153,enviaré los comentarios por correo quedo atento.,Ham
70154,"estimado usuario, adjunto envío el reporte mensual gracias.",Ham
70155,actualización del servidor el fin de semana gracias.,Ham
70156,"estimado usuario, urgente cambiar contraseña ¡apúrate!",Spam
70157,"hola, te informo que ¿vamos a comer hoy? quedo atento.",Ham
70158,"hola, te informo que gracias por el apoyo en la entrega saludos.",Ham
70159,"saludos, premio garantizado haz clic aquí",Spam
70160,"hola, te informo que reclama tu herencia ¡apúrate!",Spam
70161,atención: felicidades eres el ganador ¡apúrate!,Spam
70162,atención: viagra sin receta solo por hoy,Spam
70163,"hola, te informo que ganar dinero gratis haz clic aquí",Spam
70164,actualización del servidor el fin de semana saludos.,Ham
70165,atención: favor de confirmar asistencia al curso quedo atento.,Ham
70166,favor de confirmar asistencia al curso gracias.,Ham
70167,"estimado usuario, ganar dinero gratis haz clic aquí",Spam
70168,"hola, te informo que descuento exclusivo hoy solo por hoy",Spam
70169,"hola, te informo que hola quedamos a las cinco saludos.",Ham
70170,atención: ¿vamos a comer hoy? quedo atento.,Ham
70171,atención: gracias por el apoyo en la entrega quedo atento.,Ham
70172,"estimado usuario, hola quedamos a las cinco saludos.",Ham
70173,atención: reunión para revisar el proyecto quedo atento.,Ham
70174,urgente cambiar contraseña haz clic aquí,Spam
70175,"saludos, descuento exclusivo hoy haz clic aquí",Spam
70176,"estimado usuario, viagra sin receta ¡apúrate!",Spam
70177,"hola, te informo que reclama tu herencia solo por hoy",Spam
70178,atención: actualización del servidor el fin de semana quedo atento.,Ham
70179,reunión para revisar el proyecto saludos.,Ham
70180,"hola, te informo que premio garantizado solo por hoy",Spam
70181,atención: adjunto envío el reporte mensual gracias.,Ham
70182,"estimado usuario, reclama tu herencia ¡apúrate!",Spam
70183,atención: actualización del servidor el fin de semana quedo atento.,Ham
70184,"hola, te informo que ¿vamos a comer hoy? gracias.",Ham
70185,invierte en cripto ya ¡apúrate!,Spam
70186,enviaré los comentarios por correo quedo atento.,Ham
70187,atención: urgente cambiar contraseña haz clic aquí,Spam
70188,"saludos, actualización del servidor el fin de semana gracias.",Ham
70189,"estimado usuario, actualización del servidor el fin de semana gracias.",Ham
70190,atención: gana un iphone solo por hoy,Spam
70191,"hola, te informo que ¿vamos a comer hoy? quedo atento.",Ham
70192,atención: reunión para revisar el proyecto gracias.,Ham
70193,"estimado usuario, urgente cambiar contraseña ¡apúrate!",Spam
70194,enviaré los comentarios por correo quedo atento.,Ham
70195,gracias por el apoyo en la entrega gracias.,Ham
70196,adjunto envío el reporte mensual gracias.,Ham
70197,"estimado usuario, ¿vamos a comer hoy? gracias.",Ham
70198,"hola, te informo que descuento exclusivo hoy ¡apúrate!",Spam
70199,"hola, te informo que adjunto envío el reporte mensual quedo atento.",Ham
70200,reclama tu herencia solo por hoy,Spam
70201,atención: ganar dinero gratis solo por hoy,Spam
70202,atención: hola quedamos a las cinco saludos.,Ham
70203,"hola, te informo que adjunto envío el reporte mensual saludos.",Ham
70204,"hola, te informo que reunión para revisar el proyecto gracias.",Ham
70205,gracias por el apoyo en la entrega saludos.,Ham
70206,atención: ganar dinero gratis solo por hoy,Spam
70207,atención: adjunto envío el reporte mensual quedo atento.,Ham
70208,descuento exclusivo hoy ¡apúrate!,Spam
70209,"estimado usuario, favor de confirmar asistencia al curso gracias.",Ham
70210,"hola, te informo que descuento exclusivo hoy solo por hoy",Spam
70211,gana un iphone solo por hoy,Spam
70212,"hola, te informo que actualización del servidor el fin de semana quedo atento.",Ham
70213,"estimado usuario, reclama tu herencia solo por hoy",Spam
70214,atención: invierte en cripto ya ¡apúrate!,Spam
70215,atención: adjunto envío el reporte mensual gracias.,Ham
70216,"hola, te informo que urgente cambiar contraseña ¡apúrate!",Spam
70217,"estimado usuario, gana un iphone haz clic aquí",Spam
70218,"saludos, gracias por el apoyo en la entrega saludos.",Ham
70219,"saludos, actualización del servidor el fin de semana saludos.",Ham
70220,"hola, te informo que descuento exclusivo hoy haz clic aquí",Spam
70221,"hola, te informo que adjunto envío el reporte mensual quedo atento.",Ham
70222,descuento exclusivo hoy haz clic aquí,Spam
70223,"hola, te informo que gana un iphone solo por hoy",Spam
70224,"saludos, reclama tu herencia haz clic aquí",Spam
70225,"hola, te informo que enviaré los comentarios por correo quedo atento.",Ham
70226,premio garantizado ¡apúrate!,Spam
70227,atención: hola quedamos a las cinco quedo atento.,Ham
70228,"hola, te informo que reunión para revisar el proyecto gracias.",Ham
70229,favor de confirmar asistencia al curso saludos.,Ham
70230,atención: favor de confirmar asistencia al curso gracias.,Ham
70231,"hola, te informo que viagra sin receta ¡apúrate!",Spam
70232,favor de confirmar asistencia al curso quedo atento.,Ham
70233,hola quedamos a las cinco quedo atento.,Ham
70234,gracias por el apoyo en la entrega quedo atento.,Ham
70235,"estimado usuario, urgente cambiar contraseña ¡apúrate!",Spam
70236,reunión para revisar el proyecto quedo atento.,Ham
70237,atención: gracias por el apoyo en la entrega saludos.,Ham
70238,atención: viagra sin receta haz clic aquí,Spam
70239,"saludos, reclama tu herencia solo por hoy",Spam
70240,"estimado usuario, reunión para revisar el proyecto gracias.",Ham
70241,"hola, te informo que ¿vamos a comer hoy? gracias.",Ham
70242,atención: hola quedamos a las cinco quedo atento.,Ham
70243,gracias por el apoyo en la entrega saludos.,Ham
70244,"hola, te informo que urgente cambiar contraseña haz clic aquí",Spam
70245,reunión para revisar el proyecto saludos.,Ham
70246,"saludos, urgente cambiar contraseña solo por hoy",Spam
70247,"hola, te informo que invierte en cripto ya solo por hoy",Spam
70248,"hola, te informo que adjunto envío el reporte mensual saludos.",Ham
70249,gana un iphone solo por hoy,Spam
70250,descuento exclusivo hoy haz clic aquí,Spam
70251,atención: reunión para revisar el proyecto gracias.,Ham
70252,"estimado usuario, gracias por el apoyo en la entrega saludos.",Ham
70253,"hola, te informo que enviaré los comentarios por correo gracias.",Ham
70254,"saludos, reunión para revisar el proyecto gracias.",Ham
70255,invierte en cripto ya ¡apúrate!,Spam
70256,atención: urgente cambiar contraseña haz clic aquí,Spam
70257,"hola, te informo que gracias por el apoyo en la entrega quedo atento.",Ham
70258,reclama tu herencia ¡apúrate!,Spam
70259,"hola, te informo que enviaré los comentarios por correo gracias.",Ham
70260,"estimado usuario, enviaré los comentarios por correo quedo atento.",Ham
70261,atención: urgente cambiar contraseña solo por hoy,Spam
70262,"estimado usuario, adjunto envío el reporte mensual saludos.",Ham
70263,"hola, te informo que invierte en cripto ya haz clic aquí",Spam
70264,"hola, te informo que viagra sin receta solo por hoy",Spam
70265,"estimado usuario, gracias por el apoyo en la entrega quedo atento.",Ham
70266,"hola, te informo que favor de confirmar asistencia al curso saludos.",Ham
70267,"hola, te informo que favor de confirmar asistencia al curso quedo atento.",Ham
70268,gracias por el apoyo en la entrega gracias.,Ham
70269,adjunto envío el reporte mensual saludos.,Ham
70270,"estimado usuario, urgente cambiar contraseña solo por hoy",Spam
70271,¿vamos a comer hoy? quedo atento.,Ham
70272,"hola, te informo que urgente cambiar contraseña haz clic aquí",Spam
70273,"saludos, premio garantizado ¡apúrate!",Spam
70274,gracias por el apoyo en la entrega gracias.,Ham
70275,"estimado usuario, hola quedamos a las cinco saludos.",Ham
70276,"saludos, viagra sin receta haz clic aquí",Spam
70277,"saludos, ¿vamos a comer hoy? quedo atento.",Ham
70278,"hola, te informo que adjunto envío el reporte mensual saludos.",Ham
70279,"estimado usuario, favor de confirmar asistencia al curso saludos.",Ham
70280,felicidades eres el ganador haz clic aquí,Spam
70281,"estimado usuario, reunión para revisar el proyecto saludos.",Ham
70282,"estimado usuario, invierte en cripto ya haz clic aquí",Spam
70283,"estimado usuario, descuento exclusivo hoy solo por hoy",Spam
70284,"hola, te informo que ¿vamos a comer hoy? quedo atento.",Ham
70285,adjunto envío el reporte mensual quedo atento.,Ham
70286,"hola, te informo que favor de confirmar asistencia al curso gracias.",Ham
70287,"saludos, felicidades eres el ganador ¡apúrate!",Spam
70288,"hola, te informo que urgente cambiar contraseña haz clic aquí",Spam
70289,atención: urgente cambiar contraseña ¡apúrate!,Spam
70290,felicidades eres el ganador ¡apúrate!,Spam
70291,"hola, te informo que ¿vamos a comer hoy? saludos.",Ham
70292,¿vamos a comer hoy? gracias.,Ham
70293,"hola, te informo que reclama tu herencia solo por hoy",Spam
70294,adjunto envío el reporte mensual quedo atento.,Ham
70295,"saludos, favor de confirmar asistencia al curso quedo atento.",Ham
70296,"hola, te informo que ¿vamos a comer hoy? quedo atento.",Ham
70297,adjunto envío el reporte mensual saludos.,Ham
70298,atención: felicidades eres el ganador haz clic aquí,Spam
70299,atención: ganar dinero gratis haz clic aquí,Spam
70300,favor de confirmar asistencia al curso saludos.,Ham
70301,atención: enviaré los comentarios por correo quedo atento.,Ham
70302,enviaré los comentarios por correo gracias.,Ham
70303,atención: viagra sin receta ¡apúrate!,Spam
70304,"hola, te informo que hola quedamos a las cinco gracias.",Ham
70305,atención: adjunto envío el reporte mensual quedo atento.,Ham
